comment_id,author,text,time,time_parsed,likes,is_reply,parent_id,scraped_at,text_length,word_count,text_cleaned
UgwG0kOL4DIFSt_m7Cp4AaABAg,@Zebrajellyfishphoto,"Ok, thanks.",5 months ago,1759593345.358911,0,False,,2026-03-04 21:25:45,11,2,"ok, thanks."
UgzvSHfTkyyaovtQ7fF4AaABAg,@Lunawastakennottuef,his vids are still good 2 years later,5 months ago,1759593345.361342,0,False,,2026-03-04 21:25:45,37,8,his vids are still good 2 years later
UgykBow_3eComZNDwoJ4AaABAg,@RyderRG,"Arun talking about how good the iPhone 17 camera is

Me still in awe by iPhone 11 camera:",5 months ago,1759593345.364055,57,False,,2026-03-04 21:25:45,89,18,arun talking about how good the iphone 17 camera is me still in awe by iphone 11 camera:
UgwmkqVJD-HMN2j0nRd4AaABAg,@neerjabharadwaj5666,"Mr. WTB! 
When are you reviewing One Plus 13 though?",5 months ago,1759593345.36656,0,False,,2026-03-04 21:25:45,52,10,mr. wtb! when are you reviewing one plus 13 though?
UgwG0kOL4DIFSt_m7Cp4AaABAg.ANNeVpWpV14ANNefdIL_eO,@IamJakeeHill,Welcome bro anything else,5 months ago,1759593345.723444,1,True,,2026-03-04 21:25:45,25,4,welcome bro anything else
UgykBow_3eComZNDwoJ4AaABAg.ANNeUa2WE1AANNh-RN9hUn,@MrE_,Yea idk why these people are so crazy about a camera upgrade every year. Most people aren't professional photographers and can't tell the difference between an older phone's camera and the newer ones.,5 months ago,1759593346.023233,15,True,,2026-03-04 21:25:46,200,33,yea idk why these people are so crazy about a camera upgrade every year. most people aren't professional photographers and can't tell the difference between an older phone's camera and the newer ones.
UgykBow_3eComZNDwoJ4AaABAg.ANNeUa2WE1AANNlvCN3JZC,@joshywoshygone," @MrE_ Because the image processing upgrades from a software standpoint are pretty impressive, and I suppose it uses a lot more processor power which fits nicely into the weird cooling arrangement on these.",5 months ago,1759593346.025952,2,True,,2026-03-04 21:25:46,206,33,"because the image processing upgrades from a software standpoint are pretty impressive, and i suppose it uses a lot more processor power which fits nicely into the weird cooling arrangement on these."
UgykBow_3eComZNDwoJ4AaABAg.ANNeUa2WE1AANNnXy3zEd4,@panther2154,I went from an IPhone SE 2nd Gen to a 16 plus so the camera difference for me is crazy! 😅,5 months ago (edited),1759593346.028469,0,True,,2026-03-04 21:25:46,89,21,i went from an iphone se 2nd gen to a 16 plus so the camera difference for me is crazy! 😅
UgykBow_3eComZNDwoJ4AaABAg.ANNeUa2WE1AANO7ieMPlBe,@kerolokerokerolo,It is not the camera. It is the post-processing software what's good. Cameras are quite mediocre,5 months ago,1759593346.030957,0,True,,2026-03-04 21:25:46,96,16,it is not the camera. it is the post-processing software what's good. cameras are quite mediocre
UgwmkqVJD-HMN2j0nRd4AaABAg.ANNeUKWzh01ANNelIQnhjE,@IamJakeeHill,He isnt going to. He reviews what pulls views,5 months ago,1759593346.351259,0,True,,2026-03-04 21:25:46,45,9,he isnt going to. he reviews what pulls views
UgwWf3k1_rC_YMYvGo54AaABAg,@ebeleasiadiachi,gofundme for the 17 wont be bad,5 months ago,1759593346.74191,0,False,,2026-03-04 21:25:46,31,7,gofundme for the 17 wont be bad
UgzMB2t768C6FwPKNW14AaABAg,@revanth8,Why's arun talking in 2x 😂,5 months ago,1759593346.744736,0,False,,2026-03-04 21:25:46,26,6,why's arun talking in 2x 😂
UgxLJj7PYSmEWRNAClh4AaABAg,@pb.j.1753,Missing: a good design,5 months ago,1759593346.84516,0,False,,2026-03-04 21:25:46,22,4,missing: a good design
UgzoK9dG94jebPIG4ex4AaABAg,@pawanmahajan2816,Still It Looks to me like a Cheap Plastic Chinese Phone... Just Look the Design of Realme P4 Pro,5 months ago,1759593346.847791,1,False,,2026-03-04 21:25:46,96,19,still it looks to me like a cheap plastic chinese phone... just look the design of realme p4 pro
UgwTXLaoPM065NE0RX14AaABAg,@akshayanchandramohan9065,Pixel 10 series review 🥲,5 months ago,1759593346.850283,1,False,,2026-03-04 21:25:46,24,5,pixel 10 series review 🥲
UgzI0aKVvlzlA9BOZ5B4AaABAg,@vincentsofiogumapac4821,ayooo,5 months ago,1759593346.852772,0,False,,2026-03-04 21:25:46,5,1,ayooo
Ugzr9-ieyuiCZcYKhoF4AaABAg,@TreeCuttersUS,That blue looks amazing!,5 months ago,1759593346.855775,1,False,,2026-03-04 21:25:46,24,4,that blue looks amazing!
UgwsHoOyFc-iPpLgAb54AaABAg,@luigismilazzo,why everybody's talking about titanium? the previous iPhone was an aluminum and glass bar with a titanium bumper,5 months ago,1759593346.860256,0,False,,2026-03-04 21:25:46,112,18,why everybody's talking about titanium? the previous iphone was an aluminum and glass bar with a titanium bumper
Ugx2BnuEhK34EJHfAtF4AaABAg,@koleshy,ads money missing,5 months ago,1759593346.86474,0,False,,2026-03-04 21:25:46,17,3,ads money missing
UgynGrA4bwZ6oY0VIk54AaABAg,@Anon01X,Crazy refresh pull dupe,5 months ago,1759593346.868334,0,False,,2026-03-04 21:25:46,23,4,crazy refresh pull dupe
UgyZWHD0Ju4zcIHRdmp4AaABAg,@j0kkeX,"I really wonder the bot to human ratio in the comments these days..

Oh and loved the video!",5 months ago,1759593346.871933,0,False,,2026-03-04 21:25:46,92,18,i really wonder the bot to human ratio in the comments these days.. oh and loved the video!
Ugwq0I4UN5IV5NpKSch4AaABAg,@devkishan21,I am in top hundred commentator,5 months ago,1759593346.874886,0,False,,2026-03-04 21:25:46,31,6,i am in top hundred commentator
UgzEhqqBx0CX_WMyqV94AaABAg,@UpskillMC,Omg im ur biggest fan mrwhosetheboos ive been watching ur videos for 6-7 years now i just love. The tech videos u make im a 14 year old who also loves tech ur videos just are to good❤❤❤,5 months ago,1759593346.878991,0,False,,2026-03-04 21:25:46,185,38,omg im ur biggest fan mrwhosetheboos ive been watching ur videos for 6-7 years now i just love. the tech videos u make im a 14 year old who also loves tech ur videos just are to good❤❤❤
UgwHLbYw90qwQzDalnd4AaABAg,@LogieVR,W video uploaded grind!,5 months ago,1759593346.885222,0,False,,2026-03-04 21:25:46,23,4,w video uploaded grind!
UgzRd7eENAKVb9YOutN4AaABAg,@viktorbakai,Why you need 8K??? Tell me. Freaking useless!,5 months ago,1759593346.888372,0,False,,2026-03-04 21:25:46,45,8,why you need 8k??? tell me. freaking useless!
Ugy_rHH9sMAuzNF-_HV4AaABAg,@BlockStrikeCrash,Who else is here in the first 10 minutes?,5 months ago,1759593346.892473,0,False,,2026-03-04 21:25:46,41,9,who else is here in the first 10 minutes?
UgzZ5iu50bA4M12T6Dx4AaABAg,@btizzle3657,How many vids you gonna make on the same phone,5 months ago,1759593346.896406,0,False,,2026-03-04 21:25:46,46,10,how many vids you gonna make on the same phone
Ugw1XUYviVtO4DJh5_t4AaABAg,@HeavenlyKatana1,Damn 😢,5 months ago,1759593346.902236,0,False,,2026-03-04 21:25:46,6,2,damn 😢
UgzQQ30uwaJVdBreAoF4AaABAg,@therealtrabo,Earliest I've ever been (I have nothing valuable to say),5 months ago (edited),1759593346.905822,0,False,,2026-03-04 21:25:46,56,10,earliest i've ever been (i have nothing valuable to say)
Ugz_fZ5tQrM1BRJditV4AaABAg,@mahadevovnl,"Tim Cook coasted on what Steve Jobs left behind and we are seeing the results today. A complete lack of innovation. Just a list of failed products and weird AF features that nobody asked for. Most changes wouldn't have seen the light of day if Jobs was still around. There's nothing fun or innovative.

My iPhone 13 Pro will have to do... for yet another year. Every year I'm hoping to have a reason to replace it, but I'm not seeing it. At all.",5 months ago,1759593346.909211,1,False,,2026-03-04 21:25:46,445,84,"tim cook coasted on what steve jobs left behind and we are seeing the results today. a complete lack of innovation. just a list of failed products and weird af features that nobody asked for. most changes wouldn't have seen the light of day if jobs was still around. there's nothing fun or innovative. my iphone 13 pro will have to do... for yet another year. every year i'm hoping to have a reason to replace it, but i'm not seeing it. at all."
UgzEhqqBx0CX_WMyqV94AaABAg.ANNeNZzpdAhANNei6LlMlZ,@IamJakeeHill,L ratio yb better,5 months ago,1759593347.213041,0,True,,2026-03-04 21:25:47,17,4,l ratio yb better
Ugz_fZ5tQrM1BRJditV4AaABAg.ANNeLRp5sXKANNfOni6y9i,@TechGorilla1987,My wife and I have the 13 Pro Max with 1TB storage.  It should be our last smart phone.  We may revert to flip phones in the future.,5 months ago,1759593347.576343,0,True,,2026-03-04 21:25:47,132,28,my wife and i have the 13 pro max with 1tb storage. it should be our last smart phone. we may revert to flip phones in the future.
UgyASCPMBjCnXdkvRqt4AaABAg,@ProCraze,it’s for AI for Siri in 2026… watch,5 months ago,1759593347.949782,0,False,,2026-03-04 21:25:47,35,8,it’s for ai for siri in 2026… watch
UgziMJwyb3Rlsmn5fe94AaABAg,@nimsandukottage5146,"so, its something",5 months ago,1759593347.952501,0,False,,2026-03-04 21:25:47,17,3,"so, its something"
Ugx2sQw4ReKLc4w0VMZ4AaABAg,@dannyxilva7382,"I hope the release of these iphones, is gonna make samsung step up with their hardware",5 months ago,1759593347.956339,1,False,,2026-03-04 21:25:47,86,16,"i hope the release of these iphones, is gonna make samsung step up with their hardware"
UgwAX_Fjr8raXIPskjF4AaABAg,@layanofox,Im a little too early,5 months ago,1759593347.958954,0,False,,2026-03-04 21:25:47,21,5,im a little too early
UgwSgvoYpQxjCqVAHl94AaABAg,@emmyxstars,nah no way im 6 min late,5 months ago,1759593347.961895,0,False,,2026-03-04 21:25:47,24,7,nah no way im 6 min late
Ugw8KW-sl8YXPaUtZ1t4AaABAg,@Extern_pial,I love your video❤but you are too positive about I phone like you are a sponser😂,5 months ago,1759593347.96523,0,False,,2026-03-04 21:25:47,80,16,i love your video❤but you are too positive about i phone like you are a sponser😂
UgwFpT83JBIfyzxh4ad4AaABAg,@daasiandude,i wonder when will i phones have 144hz refresh rate,5 months ago,1759593347.969008,0,False,,2026-03-04 21:25:47,51,10,i wonder when will i phones have 144hz refresh rate
UgxcnNfnfQMZboMbBKV4AaABAg,@NawMeche,Amazing 🤩,5 months ago,1759593347.971919,3,False,,2026-03-04 21:25:47,9,2,amazing 🤩
UgxGGFsilv3eLg30yZR4AaABAg,@mimat_,My dad is missing,5 months ago,1759593347.976298,0,False,,2026-03-04 21:25:47,17,4,my dad is missing
Ugwmq0-4-49E-vcyIm94AaABAg,@mcdhanielss,Can’t believe I’m in first 50 to comment…🎉,5 months ago,1759593347.979315,0,False,,2026-03-04 21:25:47,42,8,can’t believe i’m in first 50 to comment…🎉
UgztWlOxxfsB4NKrmzR4AaABAg,@alagbeboluwatife6084,This is the earliest I have been to Mr Whosetheboss video. 4 minutes ago and I still met 348 comments?,5 months ago,1759593347.982635,0,False,,2026-03-04 21:25:47,102,20,this is the earliest i have been to mr whosetheboss video. 4 minutes ago and i still met 348 comments?
UgzBroqTneDe4mwKTvJ4AaABAg,@wxrst.1xeボ,The storage is still a issue in iPhone😒,5 months ago,1759593347.985685,0,False,,2026-03-04 21:25:47,39,8,the storage is still a issue in iphone😒
UgwXKhAeFOUUQlurco54AaABAg,@CriticalWinker,"Yeah it's missing paint off the sides of the plateau that scratches of so easy, looks cheap design cheap huge cost for a product thats chips of paint easily",5 months ago,1759593347.989948,0,False,,2026-03-04 21:25:47,156,29,"yeah it's missing paint off the sides of the plateau that scratches of so easy, looks cheap design cheap huge cost for a product thats chips of paint easily"
Ugza0DWIK6jRimvpqP54AaABAg,@Chirange1124,17 base model just won this year,5 months ago,1759593347.995264,0,False,,2026-03-04 21:25:47,32,7,17 base model just won this year
UgzaxVmtFrxyCbHjVW14AaABAg,@kartiknamdev1950,"Its missing the ""APPLE"" we used to know👀",5 months ago (edited),1759593348.000574,0,False,,2026-03-04 21:25:48,40,8,"its missing the ""apple"" we used to know👀"
UgzakcgiHcZpxckdAFx4AaABAg,@aygie,Went from iPhone 12 Pro to 17 Pro. Its outstanding.,5 months ago,1759593348.006577,0,False,,2026-03-04 21:25:48,51,10,went from iphone 12 pro to 17 pro. its outstanding.
UgzfRLqJJ0Fg_jOuTDd4AaABAg,@nikewolfGG,under 10mins,5 months ago,1759593348.012968,0,False,,2026-03-04 21:25:48,12,2,under 10mins
UgxBtEOlqUWofcZ3RWh4AaABAg,@deathryuger1652,We mrwhosetheboss fans feasting rn,5 months ago,1759593348.018955,0,False,,2026-03-04 21:25:48,34,5,we mrwhosetheboss fans feasting rn
UgzTu0GsakM5AyP6-Kh4AaABAg,@Cubicc_,Arun has to be top ten most dedicated tech YouTubers!,5 months ago (edited),1759593348.024605,1,False,,2026-03-04 21:25:48,53,10,arun has to be top ten most dedicated tech youtubers!
Ugwo7XvGrpxFrXZFhW54AaABAg,@sudeepdutta3425,No thumbnail,5 months ago,1759593348.027582,0,False,,2026-03-04 21:25:48,12,2,no thumbnail
UgzTu0GsakM5AyP6-Kh4AaABAg.ANNeCnLZcUXANNeVFM-6d9,@IamJakeeHill,"Mkbhd runs 4 channels
Linus runs like 10 things
But ok",5 months ago,1759593348.377732,1,True,,2026-03-04 21:25:48,54,11,mkbhd runs 4 channels linus runs like 10 things but ok
UgyMg8_KFWnO4NT02NJ4AaABAg,@zaremaker,6 minutes ago is crazy,5 months ago,1759593348.740618,0,False,,2026-03-04 21:25:48,22,5,6 minutes ago is crazy
UgwUSyZ6W0XawKvwG294AaABAg,@RONIHBB,Try iPhone 17pm vs Samsung zfold,5 months ago,1759593348.743291,0,False,,2026-03-04 21:25:48,32,6,try iphone 17pm vs samsung zfold
Ugyv5F7MDCjU3kxobNB4AaABAg,@OtteyTheOtter,Under 5 mins,5 months ago,1759593348.745791,0,False,,2026-03-04 21:25:48,12,3,under 5 mins
Ugxmxi4Ip9yseh2M8ql4AaABAg,@kavinda7096,"This time, series 17 is the worst series he has ever played and the most talked about series in the world.",5 months ago,1759593348.748641,1,False,,2026-03-04 21:25:48,106,21,"this time, series 17 is the worst series he has ever played and the most talked about series in the world."
Ugy3xyoEWoWDOjc_JXl4AaABAg,@souvikroy4235,Bro has gotten noticeably older in past one year or so....I wonder why ;p,5 months ago,1759593348.75114,0,False,,2026-03-04 21:25:48,73,14,bro has gotten noticeably older in past one year or so....i wonder why ;p
Ugwf3eBDfuWH2MKGCcB4AaABAg,@shaunaksawant7821,"I am just finding it funny that video is of 11 minutes and just 4 minutes of the video's publishing there are 339 comments, people are commenting even without watching the video 😂",5 months ago,1759593348.753617,0,False,,2026-03-04 21:25:48,179,33,"i am just finding it funny that video is of 11 minutes and just 4 minutes of the video's publishing there are 339 comments, people are commenting even without watching the video 😂"
UgzoqPrIJHJ6LBQETz94AaABAg,@makyyahoocom,I watch the video first😂❤❤❤,5 months ago,1759593348.756063,0,False,,2026-03-04 21:25:48,27,5,i watch the video first😂❤❤❤
UgweevUVVfpYbCpgdd14AaABAg,@lynrequena2881,10k veiws in 5 mins is crazy 💀,5 months ago,1759593348.758491,0,False,,2026-03-04 21:25:48,30,8,10k veiws in 5 mins is crazy 💀
UgwAt_2kk5kPKJHxi4p4AaABAg,@bliz3,Ok,5 months ago,1759593348.760921,1,False,,2026-03-04 21:25:48,2,1,ok
UgykDsX4Y8s_aRDMiTJ4AaABAg,@anisulislamshovon,Paid Review,5 months ago,1759593349.860373,0,False,,2026-03-04 21:25:49,11,2,paid review
UgxmpZf3qeii_3nVukN4AaABAg,@Borovski213,its missing a proper protection on the back,5 months ago,1759593349.863738,0,False,,2026-03-04 21:25:49,43,8,its missing a proper protection on the back
Ugyq48ZxYn1csJc1GOd4AaABAg,@TheJackdaw02,I'm here for my daily doze of Rickrolling,5 months ago,1759593349.866678,0,False,,2026-03-04 21:25:49,41,8,i'm here for my daily doze of rickrolling
UgyDgC_20xEt6YqA73N4AaABAg,@JesusChrist-bl1cg,0:00 already a banger,5 months ago,1759593349.869202,0,False,,2026-03-04 21:25:49,21,4,0:00 already a banger
Ugy6Mu34dP8GK_JCLXd4AaABAg,@NoWiresNeeded,6 years ive been watching and it keeps getting better,5 months ago,1759593349.872186,5,False,,2026-03-04 21:25:49,53,10,6 years ive been watching and it keeps getting better
