rating,title,review_text,TextBlob_Label,TextBlob_Score,VADER_Label,VADER_Score,BERT_Label,BERT_Score
5,Classy product,"Alison Dsouza , Mangaluru Apr, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.7606111764907837
5,Great product,"Vary good product I m satesfid Minaj Hazari , Guwahati Apr, 2024",Positive,0.7,Positive,0.4404,POSITIVE,0.9984733462333679
5,Awesome,"Good pic Debgopal Maity , North Twenty Four Parganas District Apr, 2024",Positive,0.7,Positive,0.4404,POSITIVE,0.9929960370063782
5,Great product,"OSM PHONE Ankit Takshk , Jaipur Apr, 2024",Neutral,0.0,Neutral,0.0,NEGATIVE,0.9341371655464172
4,Value-for-money,"Good, phone gets heated while charging. kailash b r , Bangalore Apr, 2024",Positive,0.7,Positive,0.4404,POSITIVE,0.9985606074333191
5,Best in the market!,"Look like haven Pavan Sonkar , Ghosi Apr, 2024",Neutral,0.0,Positive,0.3612,POSITIVE,0.9764642119407654
5,Must buy!,"Amazing product and nice packaging happy with delivery Dharmendra Kannaujiya , Vasai Virar Apr, 2024",Positive,0.6666666666666666,Positive,0.8834,POSITIVE,0.9998440742492676
5,Wonderful,"Akib Ansari , Indore Apr, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.9820699691772461
5,Wonderful,"Dilip Kumar , Gurugram Apr, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.9886456727981567
5,Simply awesome,"Love it nice product lovely colour Adyasha Mishra , Majhihara Apr, 2024",Positive,0.5333333333333333,Positive,0.8957,POSITIVE,0.9998212456703186
5,Excellent,"Good product Jayadev KJ , Muvattupuzha Apr, 2024",Positive,0.7,Positive,0.4404,POSITIVE,0.9992471933364868
5,Wonderful,"Good performance nice camera Sandip Kumar , Chandauli Apr, 2024",Positive,0.6499999999999999,Positive,0.6908,POSITIVE,0.9998370409011841
5,Super!,"It worth every penny Harsh Pawar , Dewas Apr, 2024",Positive,0.04999999999999999,Negative,-0.25,POSITIVE,0.9882573485374451
5,Terrific purchase,"Great to have I phone Ripan Kumar Naik , Nayagarh Apr, 2024",Positive,0.8,Positive,0.6249,POSITIVE,0.9992285966873169
5,Highly recommended,"Great phone, good discounted price D Arjunan , Bangalore Apr, 2024",Positive,0.75,Positive,0.802,POSITIVE,0.9969792366027832
5,Classy product,"Excellent Tapas Khatua , Purba Medinipur District Apr, 2024",Positive,1.0,Positive,0.5719,POSITIVE,0.9992782473564148
3,mobile giving hanging problem,"CHANDRAKANT WAGH , Kalwan Apr, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.7018798589706421
1,Waste of money!,"After using of 4 months I am giving this feedback. My mobile is heating during the charging and also while using the camera I fell the same and charging is also drained out quickly. One more thing Apple is a such reputated company and the Apple iphone 15 series having issues else any other issues dont know. But the mobile which I have purchased from flipkart is having the issues are the issues is from Apple iphone end dont know. Why am not able to post this But as my experience camera ... Nandyala Sreekanth , Ysr District Apr, 2024",Positive,0.07638888888888888,Neutral,-0.0129,NEGATIVE,0.9995236396789551
5,Just wow!,"Best camera Akshit Sharma , Chandigarh Apr, 2024",Positive,1.0,Positive,0.6369,POSITIVE,0.9997054934501648
5,Perfect product!,"Very nice Bablu Singh , Chikkaballapura District Apr, 2024",Positive,0.78,Positive,0.4754,POSITIVE,0.9997590184211731
5,Highly recommended,"Very Nice. Love it. Abhishek Pathak , Jabalpur Apr, 2024",Positive,0.64,Positive,0.8211,POSITIVE,0.9998794794082642
5,Great product,"So nice product. Arvind Kumar , Gaya Apr, 2024",Positive,0.6,Positive,0.4754,POSITIVE,0.9997270703315735
1,Unsatisfactory,"Heat problem Aparna Singh , Mumbai Apr, 2024",Neutral,0.0,Negative,-0.4019,NEGATIVE,0.9840615391731262
5,Terrific purchase,"dipak karmakar , Maldah District Apr, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.9833654761314392
5,Terrific,"Excellent Rizwan KUTLERIWALA , Navsari Apr, 2024",Positive,1.0,Positive,0.5719,POSITIVE,0.9992864727973938
5,Wonderful,"Nice phone sandeep kumar gupta , Mahrajganj District Apr, 2024",Positive,0.6,Positive,0.4215,POSITIVE,0.5338132381439209
4,Good choice,"Pradeep Kumar , Allipur Apr, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.9875563979148865
5,Must buy!,"Sudhanshu Srivastava , Visakhapatnam Apr, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.9921284914016724
4,Nice product,"Good one except the price . If we have old one we can exchange and it would be much more less. sonali Patil , Kalaburgi Apr, 2024",Positive,0.28333333333333327,Positive,0.4404,NEGATIVE,0.9474925398826599
5,Great product,"Looking and and amazing performance vikash maharia , Malsisar Apr, 2024",Positive,0.6000000000000001,Positive,0.5859,POSITIVE,0.9997926354408264
5,Perfect product!,"Excellent Swapnil Ghaturle , Hingna Apr, 2024",Positive,1.0,Positive,0.5719,POSITIVE,0.9980990290641785
5,Simply awesome,"In love with this product. Mohan Sasanka Muthyala , Kelambakkam Apr, 2024",Positive,0.5,Positive,0.6369,POSITIVE,0.9992241859436035
5,Fabulous!,"Best for video quality and everything Soumya ranjan Sethi , Bengaluru Apr, 2024",Positive,1.0,Positive,0.6369,POSITIVE,0.9987176656723022
5,Highly recommended,"Flawless user interface, connects well with all other apple devices. Supports dual esims. Faster than my 14 pro max and SE 5G version. Camera is better on my 14 pro max. Numair Aidroos , Hyderabad Apr, 2024",Positive,0.4583333333333333,Positive,0.8689,POSITIVE,0.9965530633926392
5,Classy product,"Product is nice got what I bought Raj Singhai , Noida Apr, 2024",Positive,0.6,Positive,0.4215,POSITIVE,0.999768078327179
1,Absolute rubbish!,"The charger pin of the phone is not working Chitra Nadar , Mumbai Apr, 2024",Neutral,0.0,Neutral,0.0,NEGATIVE,0.9997043013572693
5,Great product,"Nice phone and battery backup too good Mukesh Raaz , Vizianagaram Apr, 2024",Positive,0.6499999999999999,Positive,0.6908,NEGATIVE,0.7652235627174377
5,Simply awesome,"Nice one Somenath kundu , North 24 Parganas Apr, 2024",Positive,0.6,Positive,0.4215,POSITIVE,0.9979231953620911
5,Best in the market!,"Amazing Mukesh Joshi , New Delhi Apr, 2024",Positive,0.3681818181818182,Positive,0.5859,POSITIVE,0.9997461438179016
5,Simply awesome,"Awesome phone Hrishikesh Singh , Ranchi Apr, 2024",Positive,1.0,Positive,0.6249,POSITIVE,0.9993889331817627
5,Terrific purchase,"Awesome Amrin Lakadiya , Bhavnagar Apr, 2024",Positive,1.0,Positive,0.6249,POSITIVE,0.9990382194519043
5,Excellent,"Loved it !!! Flipkart Customer , Dobaspet Industrial Area Apr, 2024",Positive,1.0,Positive,0.6981,POSITIVE,0.9997168183326721
5,Simply awesome,"very nice product sound quality awesome Tushar Lohake , Pune Apr, 2024",Positive,0.7266666666666667,Positive,0.8016,POSITIVE,0.9998316764831543
5,Just wow!,"My second iPhone upgraded from 14 128gb to 15 256gb Ranjan Kumar , Hyderabad Apr, 2024",Neutral,0.0,Neutral,0.0,NEGATIVE,0.6287314891815186
4,Very Good,"B N VARMA YADAV , Atchutapuram Apsez Apr, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.9104357957839966
5,Just wow!,"Very light phone ,nice function ,very nice looks, nice design easy to use recommend to use it Sharda vikas Charkhe , Khamgaon Apr, 2024",Positive,0.5866666666666667,Positive,0.9273,POSITIVE,0.9991870522499084
5,Perfect product!,"The best sindhu Anil , Vadakkummuri Apr, 2024",Positive,1.0,Positive,0.6369,POSITIVE,0.9996017813682556
1,Dont waste your money,"Product receive is not working properly Flipkart Customer , Buxar Apr, 2024",Neutral,0.0,Neutral,0.0,NEGATIVE,0.9997993111610413
5,Terrific purchase,"Overall the product is very good.....But it heats so much after 2 hours of use ..... But dont worry about that it is due to the summer season Rahul Sharma , Karwi Apr, 2024",Positive,0.06875,Positive,0.4782,NEGATIVE,0.9169930219650269
5,Highly recommended,"Awesome iPhone as always. More upgrades as compared to previous generation of iphones like type c connector and dynamic island. Himanshu Srivastava , New Delhi Apr, 2024",Positive,0.29393939393939394,Positive,0.8481,POSITIVE,0.9995999932289124
2,Bad quality,"Not Too Good As shown or Given specification Battery should be most priority for the consumers Company has to work on It!! Vishal Singh , Jaunpur Apr, 2024",Positive,0.740625,Negative,-0.457,NEGATIVE,0.9994840621948242
5,Brilliant,"Loved it Somya Swarup , Bangalore Division Apr, 2024",Positive,0.7,Positive,0.5994,POSITIVE,0.9995579123497009
4,Delightful,"nice product Flipkart Customer , Bhubaneswar Apr, 2024",Positive,0.6,Positive,0.4215,POSITIVE,0.9994126558303833
3,Battery backup is very bad its worst ever,"Flipkart Customer , Lucknow Apr, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.7230051159858704
5,Wonderful,"I have upgraded from 14 to 15 best iPhone ever, and the black colour is the best looking in the segment. Black colour top notch Not facing any heating issue Battery back up is better than iPhone 14 Camera top notch Just go for it. Markopolo Customer , Roing Apr, 2024",Positive,0.39583333333333337,Positive,0.9313,POSITIVE,0.9982702732086182
5,Awesome,"Great product Pritam Jaiswal , Howrah Apr, 2024",Positive,0.8,Positive,0.6249,POSITIVE,0.9992120265960693
5,Brilliant,"Superb Product Amit Halder , Halisahar Apr, 2024",Positive,1.0,Positive,0.6249,POSITIVE,0.9996991157531738
5,Mind-blowing purchase,"CHINNA SAMSONU Thodicharla , Macherla Apr, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.751311182975769
4,Value-for-money,"it is best phone of India abhay kumar , Rewa Division Apr, 2024",Positive,1.0,Positive,0.6369,POSITIVE,0.9988179802894592
5,Terrific purchase,"Prasanth Rajendran , Tiruppur Apr, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.9918666481971741
5,Super!,"Ashwani kumar , Gurugram Apr, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.9822102785110474
5,Simply awesome,"Amazing Rishabhdev Sharma , Jaipur Apr, 2024",Positive,0.6000000000000001,Positive,0.5859,POSITIVE,0.9997804760932922
2,Slightly disappointed,"Very limited exper Gaurav Verma , Lucknow Apr, 2024",Negative,-0.09285714285714286,Negative,-0.2944,NEGATIVE,0.993924081325531
5,Terrific purchase,"Really good Flipkart Customer , Dharamshala Apr, 2024",Positive,0.7,Positive,0.4927,POSITIVE,0.9997633099555969
5,Great product,"Nyc product Jay Khatik , Udaipur Apr, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.9116767644882202
5,Excellent,"Very good phone Naresh Tumma , Kamareddy Apr, 2024",Positive,0.9099999999999999,Positive,0.4927,POSITIVE,0.998860239982605
5,Best in the market!,"Most liked - camera, speed, accessibility and infuged color of the phone Subhakanta VersionTwo , Bengaluru Apr, 2024",Positive,0.55,Positive,0.4754,POSITIVE,0.9987712502479553
5,Awesome,"Very nice Ashish raj , Jehanabad District Apr, 2024",Positive,0.78,Positive,0.4754,POSITIVE,0.9997819066047668
5,Fabulous!,"It was good product Pankaj Mohapatra , Bangalore Urban Apr, 2024",Positive,0.35,Positive,0.4404,POSITIVE,0.9996798038482666
5,Classy product,"Excellent camera and stylish and handy Anusha Ponna , Hyderabad Apr, 2024",Positive,0.7000000000000001,Positive,0.5719,POSITIVE,0.9997664093971252
4,Good quality product,"golla Sanjeeva Rayudu , Kurnool Apr, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.9885460734367371
5,Great product,"Nice products Flipkart Customer , Kalahandi District Apr, 2024",Positive,0.6,Positive,0.4215,POSITIVE,0.9977380037307739
5,Brilliant,"All good Jitesh Shah , Vasai Virar Apr, 2024",Positive,0.7,Positive,0.4404,POSITIVE,0.9991812109947205
5,Fabulous!,"Suleman Ali , Rampur Apr, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.9498447179794312
5,Awesome,"Super satisfied Kishan Kumar , Vaishali District Apr, 2024",Positive,0.41666666666666663,Positive,0.7717,POSITIVE,0.9962988495826721
5,Just wow!,"Worth to buy Kiran Kumar , Hyderabad Apr, 2024",Positive,0.3,Positive,0.2263,POSITIVE,0.9984592199325562
5,Wonderful,"saurabh sahu , Ahmedabad Apr, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.9895458817481995
3,Hitting issue,"Flipkart Customer , Santirbazar Apr, 2024",Neutral,0.0,Neutral,0.0,NEGATIVE,0.7070204615592957
5,Mind-blowing purchase,"Good work Umesh Kumar , Samastipur Apr, 2024",Positive,0.7,Positive,0.4404,POSITIVE,0.9997554421424866
3,Nice one,"Prasanta kumar Sahu , Vinnamala Apr, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.959348201751709
5,Perfect product!,"Chandra Shekar s , Bangalore Apr, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.9804035425186157
3,Decent product,"Heating issue during charging. Abhishek Kumar , Gautam Buddh Nagar Apr, 2024",Neutral,0.0,Neutral,0.0,NEGATIVE,0.6208243370056152
1,Absolute rubbish!,"Waste of Money Abdal Ahmad , Jaipur Apr, 2024",Negative,-0.2,Negative,-0.4215,NEGATIVE,0.9996843338012695
5,Best in the market!,"Apple is apple.got the taste after so much time with android. Great Shayan Biswas , Barrackpore Apr, 2024",Positive,0.5,Positive,0.6249,POSITIVE,0.9911878108978271
5,Mind-blowing purchase,"Nice upgrade from IPhone 11 Sanum Nissar , Srinagar Apr, 2024",Positive,0.6,Positive,0.4215,POSITIVE,0.9970270991325378
5,Highly recommended,"Awesome phone darshana kumar , Kotturu Apr, 2024",Positive,1.0,Positive,0.6249,POSITIVE,0.9992069602012634
5,Classy product,"Excellent........ ASHA CHATTERJEE , Kulti Apr, 2024",Positive,1.0,Neutral,0.0,POSITIVE,0.9997977614402771
5,Great product,"Amazing Ankit FF , Allahabad Apr, 2024",Positive,0.6000000000000001,Positive,0.8091,POSITIVE,0.9996377229690552
5,Worth every penny,"After switching from android to iphone, it is a great pleasure for me to use it. Smoothly running Manoj kumar Gupta , Harnaut Apr, 2024",Positive,0.6000000000000001,Positive,0.8316,POSITIVE,0.999810516834259
5,Must buy!,"Excellent product nice delivery Mrinal rajput , Dhampur Apr, 2024",Positive,0.8,Positive,0.7579,POSITIVE,0.9995562434196472
5,Best in the market!,"Nice Himanshu Mahesh , Faridkot Division Apr, 2024",Positive,0.6,Positive,0.4215,POSITIVE,0.9915974736213684
5,Best in the market!,"Awseome display nd camera quality nice , Hisar Apr, 2024",Positive,0.6,Positive,0.4215,POSITIVE,0.9883439540863037
1,Not recommended at all,"Camera quality is very bad and heating problem. Ireene Tashiba Hasnain , Karari Chandpur Apr, 2024",Negative,-0.9099999999999998,Negative,-0.7574,NEGATIVE,0.9994441866874695
5,Perfect product!,"Nice capture in night Sanjay Bisht , Bengaluru Apr, 2024",Positive,0.6,Positive,0.4215,POSITIVE,0.9995793700218201
4,Good quality product,"Pros The phone is excellent in Performance, design, Camera, Battery. Amazing phone Cones The only thing which should have been given is fast charging Shiraz Lone , Srinagar Apr, 2024",Positive,0.45,Positive,0.7506,POSITIVE,0.9689028859138489
5,Classy product,"Flipkart Customer , Chennai Apr, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.8863716721534729
5,Must buy!,"Superb Ankit Raj Thakur , Buxar Apr, 2024",Positive,1.0,Positive,0.6249,POSITIVE,0.9997265934944153
5,Terrific,"Picture quality is superb along with handy design. Power backup is not up to mark and could have improved. Rajkumar Moni , Bangalore Apr, 2024",Positive,0.8,Positive,0.802,POSITIVE,0.9976814985275269
5,Worth every penny,"Nice product Gaurav kumar , Chandigarh Apr, 2024",Positive,0.6,Positive,0.4215,POSITIVE,0.9994414448738098
5,Terrific purchase,"Nice Phone Akash Kumar , Jamalpur Apr, 2024",Positive,0.6,Positive,0.4215,NEGATIVE,0.6972303986549377
5,Awesome,"Banapura Himantharaj , Ballari Apr, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.8335440158843994
5,Super!,"Good phone worth every penny tarakeshava cr , Bangalore Urban Apr, 2024",Positive,0.3333333333333333,Positive,0.5859,POSITIVE,0.9992965459823608
5,Classy product,"Absolutely mind boggling Md05 Jawed , Nawada Apr, 2024",Positive,0.2,Neutral,0.0,NEGATIVE,0.5547614097595215
1,Terrible product,"Heating like heater Ashwani Singh , Gaya District Apr, 2024",Neutral,0.0,Positive,0.3612,POSITIVE,0.9799066185951233
4,Pretty good,"It will be very immature to write a review for the iconic Iphone15. Because anyways the phone is going to sold. I am facing a little heating issue. Adv Chiranjeev Bidyabhushan , Cuttack Apr, 2024",Positive,0.1708333333333333,Neutral,0.0,NEGATIVE,0.9989732503890991
5,Fabulous!,"I love this product Om prkash Meena , Suratgarh Apr, 2024",Positive,0.5,Positive,0.6369,POSITIVE,0.9997618794441223
5,Classy product,"Heat issue even we use the original charger while charging Flipkart Customer , Hyderabad Apr, 2024",Positive,0.375,Positive,0.3182,NEGATIVE,0.9898860454559326
4,Pretty good,"Its awesome... vishal sharma , Narsinghgarh Apr, 2024",Positive,1.0,Neutral,0.0,POSITIVE,0.9998373985290527
5,Highly recommended,"Great value for money Adarsh minz , Rourkela Apr, 2024",Positive,0.8,Positive,0.7579,POSITIVE,0.995334804058075
5,Awesome,"nice and timely delivery Gourav Nagi , Ludhiana Apr, 2024",Positive,0.6,Positive,0.4215,POSITIVE,0.9998015761375427
5,Worth every penny,"Flipkart Customer , Nadia District Apr, 2024",Neutral,0.0,Neutral,0.0,NEGATIVE,0.7349322438240051
3,Does the job,"Product is ok. But pathetic delivery service by ekart. md naseem , Greater Noida Apr, 2024",Neutral,0.0,Negative,-0.296,NEGATIVE,0.9956697225570679
5,Just wow!,"Awesome Flipkart Customer , Lucknow Apr, 2024",Positive,1.0,Positive,0.6249,POSITIVE,0.9996685981750488
2,Expected a better product,"Heating issue while charging. It is too much heating during charging like android phones Amit Kumar , Bengaluru Apr, 2024",Positive,0.2,Positive,0.3612,NEGATIVE,0.9977803826332092
5,Excellent,"Good if you pay 70K then you cant complain afterwards Sahil Raza , Varanasi Apr, 2024",Positive,0.7,Positive,0.5588,POSITIVE,0.6482138633728027
